t (s),acceleration (m/s^2),veh_id,position_x (m),position_y (m),vitesse (m/s)
64.9,-0.00010331007107947107,f_0.12,-12.502009745249254,-1.6,0.0
64.9,-0.00013839017182779885,f_0.13,-20.003153060530906,-1.6,0.00015614272208012948
64.9,-0.0010007081518476914,f_0.14,-27.505298096261257,-1.6,0.0012404482224771544
64.9,-0.00718945854091658,f_0.15,-35.01261791566532,-1.6,0.006615216048527574
64.9,-0.025896953419780704,f_0.16,-42.53947919236436,-1.6,0.02659239153583867
64.9,-0.09475747936068563,f_0.17,-50.126271487880445,-1.6,0.08813188689630126
64.9,-0.25092002535500146,f_0.18,-57.86703003356133,-1.6,0.2446379713462813
64.9,-0.3804286694253445,f_0.19,-65.97032943369854,-1.6,0.6071052089283886
64.9,-0.15857741424452065,f_0.20,-74.74195366341436,-1.6,1.2196014319678146
64.9,-0.8154736150855224,f_0.21,-84.21746892315134,-1.6,1.7872630051319445
64.9,0.5771993617727111,f_0.22,-93.21903559199082,-1.6,1.5709166941999608
64.9,-0.5176219146233052,f_0.9,185.28979678510257,-1.6,11.799807592676938
65.0,0.45530846685069903,f_0.10,167.1370505697823,-1.6,11.798527152662842
65.0,0.0,f_0.11,-5.0010001460434665,-1.6,0.0
65.0,0.0,f_0.12,-12.502009745249254,-1.6,0.0
65.0,-0.00019740910836431097,f_0.13,-20.003139420349783,-1.6,0.00013640181124369838
65.0,-0.001183753878537066,f_0.14,-27.505185888977792,-1.6,0.0011220728346234478
65.0,-0.004102865620592543,f_0.15,-35.011997422716675,-1.6,0.006204929486468319
65.0,-0.010398005835275635,f_0.16,-42.53692393326914,-1.6,0.025552590952311105
65.0,-0.049603836809277296,f_0.17,-50.11795433755891,-1.6,0.08317150321537353
65.0,-0.1002722215113333,f_0.18,-57.84356895864181,-1.6,0.23461074919514796
65.0,-0.3954622639879257,f_0.19,-65.91357353544558,-1.6,0.567558982529596
65.0,-0.889383194041693,f_0.20,-74.628887352158,-1.6,1.1306631125636453
65.0,0.1289323011421084,f_0.21,-84.03745329962672,-1.6,1.8001562352461553
65.0,-0.49541523710469937,f_0.22,-93.06689807494188,-1.6,1.521375170489491
65.0,0.24417489711193952,f_0.9,186.47221929334137,-1.6,11.824225082388132
65.1,-0.9222697552666048,f_0.10,168.30768058749592,-1.6,11.706300177136182
65.1,2.483779549964238,f_0.11,-4.976162350543831,-1.6,0.2483779549964238
65.1,0.0,f_0.12,-12.502009745249254,-1.6,0.0
65.1,-9.334943890552743e-05,f_0.13,-20.00312671366305,-1.6,0.00012706686735314564
65.1,-0.0010840883152301813,f_0.14,-27.505084522577476,-1.6,0.0010136640031004297
65.1,-0.0061645895650956194,f_0.15,-35.011438575663675,-1.6,0.005588470529958757
65.1,-0.022589474981116187,f_0.16,-42.53459456892371,-1.6,0.023293643454199486
65.1,-0.05774368050096526,f_0.17,-50.110214624042385,-1.6,0.077397135165277
65.1,-0.16871428888894535,f_0.18,-57.821795026611184,-1.6,0.21773932030625343
65.1,-0.30847692657044123,f_0.19,-65.85990240645832,-1.6,0.5367112898725519
65.1,-0.3494364297989305,f_0.20,-74.51931540519962,-1.6,1.0957194695837522
65.1,-1.0360511282660756,f_0.21,-83.86779818738478,-1.6,1.6965511224195478
65.1,0.3716416813252854,f_0.22,-92.91104414107967,-1.6,1.5585393386220194
65.1,-0.4054416272090755,f_0.9,187.65058738530809,-1.6,11.783680919667225
65.2,0.1618717377986556,f_0.10,169.47992932258754,-1.6,11.722487350916047
65.2,2.42112180260512,f_0.11,-4.927113337018142,-1.6,0.4904901352569358
65.2,0.23955748184534886,f_0.12,-12.499614170430803,-1.6,0.023955748184534886
65.2,-0.0001318102392155321,f_0.13,-20.00311532507871,-1.6,0.00011388584343159243
65.2,-0.0007777270480751762,f_0.14,-27.504990933447644,-1.6,0.0009358912982929121
65.2,-0.003024156266411499,f_0.15,-35.010909970173344,-1.6,0.0052860549033176074
65.2,-0.017109108230889437,f_0.16,-42.532436295660595,-1.6,0.021582732631110543
65.2,-0.047196812559850004,f_0.17,-50.10294687865145,-1.6,0.072677453909292
65.2,-0.10816653108345509,f_0.18,-57.80110275989139,-1.6,0.20692266719790792
65.2,-0.09916548333344544,f_0.19,-65.8072229323044,-1.6,0.5267947415392074
65.2,-0.3245117108015316,f_0.20,-74.41298857534927,-1.6,1.063268298503599
65.2,-0.10060377599722337,f_0.21,-83.69914911290279,-1.6,1.6864907448198254
65.2,0.07213141156816372,f_0.22,-92.75446889310179,-1.6,1.5657524797788358
65.2,0.5886758068343667,f_0.9,188.83484223534316,-1.6,11.842548500350661
65.3,0.6596610930464841,f_0.10,170.6587746686096,-1.6,11.788453460220696
65.3,2.5318620639075142,f_0.11,-4.852745702853369,-1.6,0.7436763416476873
65.3,0.4840055867932991,f_0.12,-12.492378539744422,-1.6,0.0723563068638648
65.3,0.022718992001690547,f_0.13,-20.002876746574344,-1.6,0.0023857850436006475
65.3,-0.0006739602055157135,f_0.14,-27.504904083919868,-1.6,0.0008684952777413407
65.3,-0.004606038993254999,f_0.15,-35.01042742507295,-1.6,0.0048254510039921076
65.3,-0.011555566618888131,f_0.16,-42.53039357806368,-1.6,0.02042717596922173
65.3,-0.03727745623568535,f_0.17,-50.09605190782288,-1.6,0.06894970828572347
65.3,-0.14449716122192785,f_0.18,-57.781855464783824,-1.6,0.19247295107571513
65.3,-0.40272161683074126,f_0.19,-65.75857067431878,-1.6,0.48652257985613323
65.3,-0.7490402549671682,f_0.20,-74.31415214804858,-1.6,0.9883642730068822
65.3,-0.523470869762086,f_0.21,-83.53573474711843,-1.6,1.6341436578436168
65.3,0.18252721132934413,f_0.22,-92.59606837301061,-1.6,1.5840052009117702
65.3,-0.6827825687592792,f_0.9,190.01226925969064,-1.6,11.774270243474733
65.4,-0.4620105888678516,f_0.10,171.83299990874298,-1.6,11.74225240133391
65.4,2.4331229524384845,f_0.11,-4.754046839164218,-1.6,0.9869886368915357
65.4,0.8903670053733453,f_0.12,-12.4762392390043,-1.6,0.16139300740119933
65.4,0.06796744321900211,f_0.13,-20.0019584936378,-1.6,0.009182529365500859
65.4,0.001472845631245495,f_0.14,-27.504802505935785,-1.6,0.0010157798408658902
65.4,-0.004719141307028187,f_0.15,-35.009992071385625,-1.6,0.004353536873289289
65.4,-0.01690624997298093,f_0.16,-42.52851992296648,-1.6,0.018736550971923636
65.4,-0.05724656094166877,f_0.17,-50.08972940260372,-1.6,0.0632250521915566
65.4,-0.1352645529712146,f_0.18,-57.76396081520596,-1.6,0.17894649577859367
65.4,-0.35082485019150067,f_0.19,-65.71342666483508,-1.6,0.45144009483698316
65.4,-0.2148418487229098,f_0.20,-74.21746413923512,-1.6,0.9668800881345913
65.4,-1.1834507139313666,f_0.21,-83.38415488847338,-1.6,1.5157985864504802
65.4,-0.6078943934170278,f_0.22,-92.4437467968536,-1.6,1.5232157615700674
65.4,1.0139062567614054,f_0.9,191.19983534660574,-1.6,11.875660869150874
65.5,0.18191526978718287,f_0.10,173.00904430157425,-1.6,11.760443928312629
65.5,2.133384873702988,f_0.11,-4.6340141267380375,-1.6,1.2003271242618345
65.5,1.1315762402408136,f_0.12,-12.448784175861775,-1.6,0.2745506314252807
65.5,0.15054751602811606,f_0.13,-19.99953476554097,-1.6,0.024237280968312465
65.5,0.007781983287450888,f_0.14,-27.50462310811882,-1.6,0.001793978169610979
65.5,-0.001750304828802493,f_0.15,-35.009574220746586,-1.6,0.0041785063904090395
65.5,-0.019698168078269053,f_0.16,-42.52684324955007,-1.6,0.01676673416409673
65.5,-0.033005128459800484,f_0.17,-50.08373694866916,-1.6,0.059924539345576545
65.5,-0.08915208582991219,f_0.18,-57.746957686486404,-1.6,0.17003128719560245
65.5,-0.13856160791301364,f_0.19,-65.66966827143051,-1.6,0.4375839340456818
65.5,-0.21385254616062888,f_0.20,-74.12291465588328,-1.6,0.9454948335185284
65.5,-0.4220831056946017,f_0.21,-83.23679586088528,-1.6,1.47359027588102
65.5,0.16978427824567932,f_0.22,-92.28972737791415,-1.6,1.5401941893946354
65.5,-0.6300343723036406,f_0.9,192.3811010897978,-1.6,11.81265743192051
65.6,-0.3868839789463152,f_0.10,174.18121985461605,-1.6,11.721755530417997
65.6,2.207650048824963,f_0.11,-4.491904913823603,-1.6,1.4210921291443308
65.6,1.325641721898419,f_0.12,-12.408072695500266,-1.6,0.4071148036151226
65.6,0.2551079676653024,f_0.13,-19.994559957767493,-1.6,0.04974807773484271
65.6,0.022203420350346947,f_0.14,-27.504221676098354,-1.6,0.004014320204645674
65.6,-0.0030402002857833144,f_0.15,-35.0091867721104,-1.6,0.003874486361830708
65.6,-0.011426895764488371,f_0.16,-42.5252808450913,-1.6,0.015624044587647894
65.6,-0.06422849411911333,f_0.17,-50.078386779675796,-1.6,0.05350168993366521
65.6,-0.11191156048518808,f_0.18,-57.7310736733717,-1.6,0.15884013114708365
65.6,-0.2250393349124702,f_0.19,-65.62816027137507,-1.6,0.4150800005544348
65.6,-0.8244061492873023,f_0.20,-74.0366092340243,-1.6,0.8630542185897981
65.6,-0.19932339547591216,f_0.21,-83.09143006725193,-1.6,1.4536579363334288
65.6,-0.5182019000433291,f_0.22,-92.1408899779751,-1.6,1.4883739993903025
65.6,0.014015944581480255,f_0.9,193.56250699243566,-1.6,11.814059026378658
65.7,-0.110503972856133,f_0.10,175.35229036792927,-1.6,11.710705133132384
65.7,2.3945086409796112,f_0.11,-4.325850614499373,-1.6,1.660542993242292
65.7,1.3449692542614982,f_0.12,-12.353911522596135,-1.6,0.5416117290412724
65.7,0.35707428854769385,f_0.13,-19.986014407108527,-1.6,0.0854555065896121
65.7,0.045533911146397196,f_0.14,-27.503364904966432,-1.6,0.008567711319285394
65.7,-0.0010518023268529233,f_0.15,-35.00880984149748,-1.6,0.0037693061291454158
65.7,-0.0118602146015169,f_0.16,-42.52383704277855,-1.6,0.014438023127496204
65.7,-0.0322020995311674,f_0.17,-50.07335863167774,-1.6,0.05028147998054847
65.7,-0.10958449899495265,f_0.18,-57.71628550524694,-1.6,0.14788168124758838
65.7,-0.24527980973454544,f_0.19,-65.58910506941697,-1.6,0.39055201958098024
65.7,-0.11688132610684132,f_0.20,-73.95147262542638,-1.6,0.851366085979114
65.7,-0.4132229192354231,f_0.21,-82.95019650281094,-1.6,1.4123356444098865
65.7,0.36667992349545875,f_0.22,-91.98838577880113,-1.6,1.5250419917398483
65.7,-0.0249350921483682,f_0.9,194.74366354415204,-1.6,11.811565517163821
65.8,1.1552341913195008,f_0.10,176.5349132231557,-1.6,11.826228552264334
65.8,2.0841070072441448,f_0.11,-4.138955245102707,-1.6,1.8689536939667064
65.8,1.7546687251388815,f_0.12,-12.282203662440622,-1.6,0.7170786015551606
65.8,0.5054040128693499,f_0.13,-19.972414816320878,-1.6,0.13599590787654708
65.8,0.07610347236449062,f_0.14,-27.501747099110858,-1.6,0.016178058555734457
65.8,0.005357923741716444,f_0.15,-35.00837933164715,-1.6,0.00430509850331706
65.8,-0.00610718829931179,f_0.16,-42.5224543123488,-1.6,0.013827304297565025
65.8,-0.03421379571347187,f_0.17,-50.06867262163682,-1.6,0.046860100409201286
65.8,-0.11873406356533361,f_0.18,-57.70268467775783,-1.6,0.13600827489105502
65.8,-0.189328053596029,f_0.19,-65.55194314799483,-1.6,0.37161921422137734
65.8,-0.5579787628173827,f_0.20,-73.87191580445665,-1.6,0.7955682096973757
65.8,-0.2591636104065964,f_0.21,-82.81155457447403,-1.6,1.3864192833692268
65.8,-0.9185658328649504,f_0.22,-91.84506723795579,-1.6,1.4331854084533533
65.8,-0.23332764296792874,f_0.9,195.92248681943875,-1.6,11.788232752867028
65.9,-0.37260766891588304,f_0.10,177.713810001693,-1.6,11.788967785372746
65.9,1.5738605352061064,f_0.11,-3.9363212703539716,-1.6,2.026339747487317
65.9,1.662141629346593,f_0.12,-12.193874385991634,-1.6,0.8832927644898199
65.9,0.7033807058474836,f_0.13,-19.951781418474752,-1.6,0.20633397846129545
65.9,0.11913065274292849,f_0.14,-27.498937986727853,-1.6,0.028091123830027306
65.9,0.011354944918667825,f_0.15,-35.007835272347634,-1.6,0.005440592995183843
65.9,-0.009720443308877738,f_0.16,-42.521168786352135,-1.6,0.012855259966677251
65.9,-0.031810207510961086,f_0.17,-50.06430471367101,-1.6,0.04367907965810518
65.9,-0.031755306486500046,f_0.18,-57.68940140333359,-1.6,0.13283274424240502
65.9,-0.2875092171266297,f_0.19,-65.51765631874396,-1.6,0.34286829250871437
65.9,-0.10927558369947299,f_0.20,-73.7934517393239,-1.6,0.7846406513274284
65.9,-1.0226588314605944,f_0.21,-82.6831392344517,-1.6,1.2841534002231674
65.9,0.48404379546756804,f_0.22,-91.69690825915578,-1.6,1.48158978800011
65.9,0.7753742328612034,f_0.9,197.10906383705407,-1.6,11.865770176153148
66.0,0.36734634516477627,f_0.10,178.8963802436819,-1.6,11.825702419889224
66.0,1.9667492174738355,f_0.11,-3.7140198034305016,-1.6,2.2230146692347006
66.0,1.2302410142586795,f_0.12,-12.093242699400065,-1.6,1.0063168659156878
66.0,0.8444774451273098,f_0.13,-19.92270324617735,-1.6,0.29078172297402644
66.0,0.1655681483898852,f_0.14,-27.49447319286095,-1.6,0.04464793866901583
66.0,0.022709708255058778,f_0.15,-35.00706411596556,-1.6,0.0077115638206897204
66.0,-0.010367542500037217,f_0.16,-42.519986935780466,-1.6,0.01181850571667353
66.0,-0.016789559743814395,f_0.17,-50.06010470130264,-1.6,0.04200012368372374
66.0,-0.12199218858952796,f_0.18,-57.67733805079524,-1.6,0.12063352538345222
66.0,-0.24861446893226946,f_0.19,-65.48585563418241,-1.6,0.3180068456154874
66.0,-0.5369385631973211,f_0.20,-73.72035705982313,-1.6,0.7309467950076963
66.0,0.12281588647180097,f_0.21,-82.55349573556467,-1.6,1.2964349888703475
66.0,-0.43216421519980397,f_0.22,-91.55307092250777,-1.6,1.4383733664801297
66.0,0.2977748019388038,f_0.9,198.29861860268878,-1.6,11.895547656347029
66.1,-0.09694600223069116,f_0.10,180.0779810256485,-1.6,11.816007819666154
66.1,2.5435618230034995,f_0.11,-3.4662827182769966,-1.6,2.4773708515350505
