t,a,veh_id,pos_x,pos_y,v,Df,Veh(f),Trv,Tvr
12.6000,2.3465,f_0.4,-94.7519,-1.6000,0.7338,90.5519,0,,
12.7000,0.0000,f_0.0,-5.0010,-1.6000,0.0000,0.8010,1,0.5000,8.7000
12.7000,-3.0097,f_0.1,-20.9137,-1.6000,5.6370,16.7137,0,,
12.7000,1.6127,f_0.2,-61.9686,-1.6000,11.1396,57.7686,0,,
12.7000,1.9111,f_0.3,-84.7113,-1.6000,6.3960,80.5113,0,,
12.7000,2.3458,f_0.4,-94.6551,-1.6000,0.9684,90.4551,0,,
12.8000,0.0000,f_0.0,-5.0010,-1.6000,0.0000,0.8010,1,0.5000,8.7000
12.8000,-2.4890,f_0.1,-20.3749,-1.6000,5.3881,16.1749,0,,
12.8000,2.2006,f_0.2,-60.8326,-1.6000,11.3597,56.6326,0,,
12.8000,1.3667,f_0.3,-84.0581,-1.6000,6.5327,79.8581,0,,
12.8000,2.2112,f_0.4,-94.5361,-1.6000,1.1895,90.3361,0,,
12.9000,0.0000,f_0.0,-5.0010,-1.6000,0.0000,0.8010,1,0.5000,8.7000
12.9000,-2.4383,f_0.1,-19.8605,-1.6000,5.1443,15.6605,0,,
12.9000,1.5912,f_0.2,-59.6807,-1.6000,11.5188,55.4807,0,,
12.9000,2.2921,f_0.3,-83.3819,-1.6000,6.7619,79.1819,0,,
12.9000,2.4543,f_0.4,-94.3926,-1.6000,1.4349,90.1926,0,,
13.0000,0.0000,f_0.0,-5.0010,-1.6000,0.0000,0.8010,1,0.5000,8.7000
13.0000,-3.0982,f_0.1,-19.3770,-1.6000,4.8345,15.1770,0,,
13.0000,2.1605,f_0.2,-58.5073,-1.6000,11.7348,54.3073,0,,
13.0000,1.8344,f_0.3,-82.6873,-1.6000,6.9453,78.4873,0,,
13.0000,2.2458,f_0.4,-94.2267,-1.6000,1.6595,90.0267,0,,
13.1000,2.5524,f_0.0,-4.9755,-1.6000,0.2552,0.7755,1,0.5000,8.7000
13.1000,-2.1956,f_0.1,-18.9155,-1.6000,4.6149,14.7155,0,,
13.1000,2.2105,f_0.2,-57.3117,-1.6000,11.9559,53.1117,0,,
13.1000,2.4443,f_0.3,-81.9684,-1.6000,7.1898,77.7684,0,,
13.1000,1.9112,f_0.4,-94.0416,-1.6000,1.8506,89.8416,0,,
13.2000,2.3999,f_0.0,-4.9260,-1.6000,0.4952,0.7260,1,0.5000,8.7000
13.2000,-2.4610,f_0.1,-18.4787,-1.6000,4.3688,14.2787,0,,
13.2000,2.1605,f_0.2,-56.0945,-1.6000,12.1719,51.8945,0,,
13.2000,2.2416,f_0.3,-81.2270,-1.6000,7.4139,77.0270,0,,
13.2000,2.5446,f_0.4,-93.8311,-1.6000,2.1051,89.6311,0,,
13.3000,2.5014,f_0.0,-4.8514,-1.6000,0.7454,0.6514,1,0.5000,8.7000
13.3000,-2.2224,f_0.1,-18.0640,-1.6000,4.1466,13.8640,0,,
13.3000,2.4968,f_0.2,-54.8523,-1.6000,12.4216,50.6523,0,,
13.3000,1.5695,f_0.3,-80.4699,-1.6000,7.5709,76.2699,0,,
13.3000,2.3026,f_0.4,-93.5976,-1.6000,2.3353,89.3976,0,,
13.4000,2.3081,f_0.0,-4.7538,-1.6000,0.9762,0.5538,1,0.5000,8.7000
13.4000,-1.0429,f_0.1,-17.6598,-1.6000,4.0423,13.4598,0,,
13.4000,1.3270,f_0.2,-53.5969,-1.6000,12.5543,49.3969,0,,
13.4000,2.2227,f_0.3,-79.6906,-1.6000,7.7931,75.4906,0,,
13.4000,1.5404,f_0.4,-93.3486,-1.6000,2.4894,89.1486,0,,
13.5000,2.0670,f_0.0,-4.6355,-1.6000,1.1829,0.4355,1,0.5000,8.7000
13.5000,-1.2561,f_0.1,-17.2681,-1.6000,3.9167,13.0681,0,,
13.5000,1.3408,f_0.2,-52.3280,-1.6000,12.6884,48.1280,0,,
13.5000,2.4490,f_0.3,-78.8868,-1.6000,8.0380,74.6868,0,,
13.5000,1.8339,f_0.4,-93.0814,-1.6000,2.6728,88.8814,0,,
13.6000,2.4936,f_0.0,-4.4923,-1.6000,1.4322,0.2923,1,0.5000,8.7000
13.6000,-1.8924,f_0.1,-16.8954,-1.6000,3.7274,12.6954,0,,
13.6000,-3.2432,f_0.2,-51.0916,-1.6000,12.3641,46.8916,0,,
13.6000,2.1206,f_0.3,-78.0618,-1.6000,8.2501,73.8618,0,,
13.6000,1.8154,f_0.4,-92.7959,-1.6000,2.8543,88.5959,0,,
13.7000,1.9959,f_0.0,-4.3291,-1.6000,1.6318,0.1291,1,0.5000,8.7000
13.7000,-0.5037,f_0.1,-16.5277,-1.6000,3.6771,12.3277,0,,
13.7000,-3.0978,f_0.2,-49.8862,-1.6000,12.0543,45.6862,0,,
13.7000,1.6213,f_0.3,-77.2205,-1.6000,8.4122,73.0205,0,,
13.7000,1.8295,f_0.4,-92.4922,-1.6000,3.0373,88.2922,0,,
13.8000,2.3006,f_0.0,-4.1429,-1.6000,1.8619,-0.0571,0,0.5000,8.7000
13.8000,-1.2548,f_0.1,-16.1725,-1.6000,3.5516,11.9725,1,13.8000,9.7000
13.8000,-1.1761,f_0.2,-48.6925,-1.6000,11.9367,44.4925,0,,
13.8000,1.3672,f_0.3,-76.3656,-1.6000,8.5489,72.1656,0,,
13.8000,2.3133,f_0.4,-92.1653,-1.6000,3.2686,87.9653,0,,
13.9000,1.7819,f_0.0,-3.9389,-1.6000,2.0401,-0.2611,0,0.5000,8.7000
13.9000,-0.3998,f_0.1,-15.8213,-1.6000,3.5116,11.6213,1,13.8000,9.7000
13.9000,-3.6890,f_0.2,-47.5358,-1.6000,11.5678,43.3358,0,,
13.9000,2.3854,f_0.3,-75.4869,-1.6000,8.7875,71.2869,0,,
13.9000,1.7418,f_0.4,-91.8211,-1.6000,3.4428,87.6211,0,,
14.0000,2.5968,f_0.0,-3.7089,-1.6000,2.2998,-0.4911,0,0.5000,8.7000
14.0000,-0.5537,f_0.1,-15.4757,-1.6000,3.4562,11.2757,1,13.8000,9.7000
14.0000,-2.1888,f_0.2,-46.4009,-1.6000,11.3489,42.2009,0,,
14.0000,2.2794,f_0.3,-74.5853,-1.6000,9.0154,70.3853,0,,
14.0000,1.3093,f_0.4,-91.4637,-1.6000,3.5737,87.2637,0,,
14.1000,2.2015,f_0.0,-3.4569,-1.6000,2.5199,-0.7431,0,0.5000,8.7000
14.1000,-0.5532,f_0.1,-15.1356,-1.6000,3.4009,10.9356,1,13.8000,9.7000
14.1000,-2.6024,f_0.2,-45.2920,-1.6000,11.0887,41.0920,0,,
14.1000,1.6174,f_0.3,-73.6676,-1.6000,9.1772,69.4676,0,,
14.1000,1.4140,f_0.4,-91.0922,-1.6000,3.7151,86.8922,0,,
14.2000,1.6826,f_0.0,-3.1881,-1.6000,2.6882,-1.0119,0,0.5000,8.7000
14.2000,0.7606,f_0.1,-14.7879,-1.6000,3.4770,10.5879,1,13.8000,9.7000
14.2000,-1.4713,f_0.2,-44.1979,-1.6000,10.9415,39.9979,0,,
14.2000,2.2262,f_0.3,-72.7277,-1.6000,9.3998,68.5277,0,,
14.2000,2.4774,f_0.4,-90.6959,-1.6000,3.9628,86.4959,0,,
14.3000,1.7455,f_0.0,-2.9019,-1.6000,2.8627,-1.2981,0,0.5000,8.7000
14.3000,-0.4255,f_0.1,-14.4445,-1.6000,3.4344,10.2445,1,13.8000,9.7000
14.3000,-2.7150,f_0.2,-43.1309,-1.6000,10.6700,38.9309,0,,
14.3000,2.1725,f_0.3,-71.7659,-1.6000,9.6170,67.5659,0,,
14.3000,1.9112,f_0.4,-90.2805,-1.6000,4.1539,86.0805,0,,
14.4000,1.7125,f_0.0,-2.5985,-1.6000,3.0340,-1.6015,0,0.5000,8.7000
14.4000,1.3096,f_0.1,-14.0879,-1.6000,3.5654,9.8879,1,13.8000,9.7000
14.4000,-2.2540,f_0.2,-42.0864,-1.6000,10.4446,37.8864,0,,
14.4000,2.5061,f_0.3,-70.7792,-1.6000,9.8676,66.5792,0,,
14.4000,1.7869,f_0.4,-89.8472,-1.6000,4.3326,85.6472,0,,
14.5000,1.3689,f_0.0,-2.2814,-1.6000,3.1708,-1.9186,0,0.5000,8.7000
14.5000,-0.6616,f_0.1,-13.7380,-1.6000,3.4992,9.5380,1,13.8000,9.7000
14.5000,-1.4716,f_0.2,-41.0566,-1.6000,10.2975,36.8566,0,,
14.5000,1.9921,f_0.3,-69.7725,-1.6000,10.0669,65.5725,0,,
14.5000,2.3162,f_0.4,-89.3908,-1.6000,4.5643,85.1908,0,,
14.6000,2.2105,f_0.0,-1.9422,-1.6000,3.3919,-2.2578,0,0.5000,8.7000
14.6000,0.4964,f_0.1,-13.3831,-1.6000,3.5489,9.1831,1,13.8000,9.7000
14.6000,-2.8322,f_0.2,-40.0552,-1.6000,10.0143,35.8552,0,,
14.6000,2.4227,f_0.3,-68.7416,-1.6000,10.3091,64.5416,0,,
14.6000,1.8727,f_0.4,-88.9157,-1.6000,4.7515,84.7157,0,,
14.7000,1.5889,f_0.0,-1.5871,-1.6000,3.5508,-2.6129,0,0.5000,8.7000
14.7000,0.8041,f_0.1,-13.0202,-1.6000,3.6293,8.8202,1,13.8000,9.7000
14.7000,-1.0806,f_0.2,-39.0646,-1.6000,9.9062,34.8646,0,,
14.7000,1.7829,f_0.3,-67.6928,-1.6000,10.4874,63.4928,0,,
14.7000,1.5344,f_0.4,-88.4252,-1.6000,4.9050,84.2252,0,,
14.8000,2.5003,f_0.0,-1.2070,-1.6000,3.8008,-2.9930,0,0.5000,8.7000
14.8000,0.9796,f_0.1,-12.6475,-1.6000,3.7272,8.4475,1,13.8000,9.7000
14.8000,-2.5342,f_0.2,-38.0993,-1.6000,9.6528,33.8993,0,,
14.8000,2.3445,f_0.3,-66.6207,-1.6000,10.7219,62.4207,0,,
14.8000,2.2490,f_0.4,-87.9122,-1.6000,5.1299,83.7122,0,,
14.9000,1.7209,f_0.0,-0.8097,-1.6000,3.9729,-3.3903,0,0.5000,8.7000
14.9000,1.4585,f_0.1,-12.2602,-1.6000,3.8731,8.0602,1,13.8000,9.7000
14.9000,-1.8221,f_0.2,-37.1523,-1.6000,9.4706,32.9523,0,,
14.9000,2.1064,f_0.3,-65.5274,-1.6000,10.9325,61.3274,0,,
14.9000,2.1493,f_0.4,-87.3777,-1.6000,5.3448,83.1777,0,,
15.0000,2.0143,f_0.0,-0.3923,-1.6000,4.1743,-3.8077,0,0.5000,8.7000
15.0000,0.4249,f_0.1,-11.8686,-1.6000,3.9156,7.6686,1,13.8000,9.7000
15.0000,-1.5617,f_0.2,-36.2208,-1.6000,9.3144,32.0208,0,,
15.0000,2.1358,f_0.3,-64.4128,-1.6000,11.1461,60.2128,0,,
15.0000,1.6526,f_0.4,-86.8267,-1.6000,5.5101,82.6267,0,,
15.1000,1.5930,f_0.0,0.0411,-1.6000,4.3336,-4.2411,0,0.5000,8.7000
15.1000,1.2001,f_0.1,-11.4651,-1.6000,4.0356,7.2651,1,13.8000,9.7000
15.1000,-0.7696,f_0.2,-35.2971,-1.6000,9.2374,31.0971,0,,
15.1000,2.5359,f_0.3,-63.2728,-1.6000,11.3997,59.0728,0,,
15.1000,1.8135,f_0.4,-86.2576,-1.6000,5.6914,82.0576,0,,
15.2000,2.2254,f_0.0,0.4967,-1.6000,4.5561,-4.6967,0,0.5000,8.7000
15.2000,0.0794,f_0.1,-11.0607,-1.6000,4.0435,6.8607,1,13.8000,9.7000
15.2000,-1.9971,f_0.2,-34.3933,-1.6000,9.0377,30.1933,0,,
15.2000,1.5534,f_0.3,-62.1173,-1.6000,11.5550,57.9173,0,,
15.2000,2.1640,f_0.4,-85.6668,-1.6000,5.9078,81.4668,0,,
15.3000,1.5305,f_0.0,0.9676,-1.6000,4.7092,-5.1676,0,0.5000,8.7000
15.3000,2.2390,f_0.1,-10.6340,-1.6000,4.2674,6.4340,1,13.8000,9.7000
15.3000,-0.7929,f_0.2,-33.4975,-1.6000,8.9584,29.2975,0,,
15.3000,1.6131,f_0.3,-60.9457,-1.6000,11.7163,56.7457,0,,
15.3000,1.7552,f_0.4,-85.0584,-1.6000,6.0833,80.8584,0,,
15.4000,1.9953,f_0.0,1.4585,-1.6000,4.9087,-5.6585,0,0.5000,8.7000
15.4000,0.7390,f_0.1,-10.1998,-1.6000,4.3413,5.9998,1,13.8000,9.7000
15.4000,-1.0754,f_0.2,-32.6124,-1.6000,8.8509,28.4124,0,,
15.4000,1.5602,f_0.3,-59.7585,-1.6000,11.8723,55.5585,0,,
15.4000,2.0996,f_0.4,-84.4291,-1.6000,6.2933,80.2291,0,,
15.5000,1.7121,f_0.0,1.9665,-1.6000,5.0799,-6.1665,0,0.5000,8.7000
15.5000,1.5598,f_0.1,-9.7501,-1.6000,4.4973,5.5501,1,13.8000,9.7000
15.5000,-1.8151,f_0.2,-31.7454,-1.6000,8.6694,27.5454,0,,
15.5000,2.2303,f_0.3,-58.5489,-1.6000,12.0954,54.3489,0,,
15.5000,1.4213,f_0.4,-83.7856,-1.6000,6.4354,79.5856,0,,
15.6000,2.1496,f_0.0,2.4959,-1.6000,5.2949,-6.6959,0,0.5000,8.7000
15.6000,0.9551,f_0.1,-9.2908,-1.6000,4.5928,5.0908,1,13.8000,9.7000
15.6000,-0.8639,f_0.2,-30.8871,-1.6000,8.5830,26.6871,0,,
15.6000,-1.9857,f_0.3,-57.3593,-1.6000,11.8968,53.1593,0,,
15.6000,1.8374,f_0.4,-83.1237,-1.6000,6.6192,78.9237,0,,
15.7000,1.9129,f_0.0,3.0446,-1.6000,5.4862,-7.2446,0,0.5000,8.7000
15.7000,1.6775,f_0.1,-8.8147,-1.6000,4.7606,4.6147,1,13.8000,9.7000
15.7000,-0.9260,f_0.2,-30.0381,-1.6000,8.4904,25.8381,0,,
15.7000,-1.9930,f_0.3,-56.1895,-1.6000,11.6975,51.9895,0,,
15.7000,1.8600,f_0.4,-82.4431,-1.6000,6.8052,78.2431,0,,
15.8000,1.5393,f_0.0,3.6086,-1.6000,5.6401,-7.8086,0,0.5000,8.7000
15.8000,1.8951,f_0.1,-8.3197,-1.6000,4.9501,4.1197,1,13.8000,9.7000
15.8000,-0.6828,f_0.2,-29.1959,-1.6000,8.4221,24.9959,0,,
15.8000,-0.9735,f_0.3,-55.0295,-1.6000,11.6002,50.8295,0,,
15.8000,2.1939,f_0.4,-81.7407,-1.6000,7.0246,77.5407,0,,
15.9000,1.9203,f_0.0,4.1918,-1.6000,5.8321,-8.3918,0,0.5000,8.7000
15.9000,0.6537,f_0.1,-7.8182,-1.6000,5.0155,3.6182,1,13.8000,9.7000
15.9000,-1.3499,f_0.2,-28.3672,-1.6000,8.2871,24.1672,0,,
15.9000,-1.5281,f_0.3,-53.8848,-1.6000,11.4473,49.6848,0,,
15.9000,1.7757,f_0.4,-81.0205,-1.6000,7.2021,76.8205,0,,
16.0000,2.4806,f_0.0,4.7998,-1.6000,6.0802,-8.9998,0,0.5000,8.7000
16.0000,1.6997,f_0.1,-7.2997,-1.6000,5.1854,3.0997,1,13.8000,9.7000
16.0000,-0.0087,f_0.2,-27.5386,-1.6000,8.2862,23.3386,0,,
16.0000,-1.3685,f_0.3,-52.7537,-1.6000,11.3105,48.5537,0,,
16.0000,1.7565,f_0.4,-80.2827,-1.6000,7.3778,76.0827,0,,
16.0000,0.0000,f_0.5,-94.9000,-1.6000,0.0000,90.7000,0,,
16.1000,1.6920,f_0.0,5.4248,-1.6000,6.2494,-9.6248,0,0.5000,8.7000
16.1000,1.8960,f_0.1,-6.7621,-1.6000,5.3750,2.5621,1,13.8000,9.7000
16.1000,-0.5177,f_0.2,-26.7151,-1.6000,8.2345,22.5151,0,,
16.1000,-0.2406,f_0.3,-51.6251,-1.6000,11.2864,47.4251,0,,
16.1000,2.4898,f_0.4,-79.5200,-1.6000,7.6268,75.3200,0,,
16.1000,2.5791,f_0.5,-94.8742,-1.6000,0.2579,90.6742,0,,
16.2000,2.3116,f_0.0,6.0728,-1.6000,6.4806,-10.2728,0,0.5000,8.7000
16.2000,0.6503,f_0.1,-6.2181,-1.6000,5.4401,2.0181,1,13.8000,9.7000
16.2000,-0.8240,f_0.2,-25.8999,-1.6000,8.1521,21.6999,0,,
16.2000,-1.2726,f_0.3,-50.5091,-1.6000,11.1592,46.3091,0,,
16.2000,2.4202,f_0.4,-78.7331,-1.6000,7.8688,74.5331,0,,
16.2000,2.4995,f_0.5,-94.8234,-1.6000,0.5079,90.6234,0,,
16.3000,1.3596,f_0.0,6.7345,-1.6000,6.6165,-10.9345,0,0.5000,8.7000
16.3000,2.1302,f_0.1,-5.6528,-1.6000,5.6531,1.4528,1,13.8000,9.7000
16.3000,-0.1596,f_0.2,-25.0863,-1.6000,8.1361,20.8863,0,,
16.3000,-1.1149,f_0.3,-49.4044,-1.6000,11.0477,45.2044,0,,
16.3000,2.4626,f_0.4,-77.9216,-1.6000,8.1151,73.7216,0,,
16.3000,2.2634,f_0.5,-94.7500,-1.6000,0.7342,90.5500,0,,
16.4000,2.3580,f_0.0,7.4197,-1.6000,6.8523,-11.6197,0,0.5000,8.7000
16.4000,1.1372,f_0.1,-5.0762,-1.6000,5.7668,0.8762,1,13.8000,9.7000
16.4000,0.3822,f_0.2,-24.2689,-1.6000,8.1743,20.0689,0,,
16.4000,-1.4733,f_0.3,-48.3143,-1.6000,10.9004,44.1143,0,,
16.4000,2.3829,f_0.4,-77.0863,-1.6000,8.3533,72.8863,0,,
16.4000,2.5073,f_0.5,-94.6515,-1.6000,0.9849,90.4515,0,,
16.5000,2.3400,f_0.0,8.1283,-1.6000,7.0863,-12.3283,0,0.5000,8.7000
16.5000,1.5714,f_0.1,-4.4838,-1.6000,5.9239,0.2838,1,13.8000,9.7000
16.5000,-0.5086,f_0.2,-23.4565,-1.6000,8.1235,19.2565,0,,
16.5000,-0.1677,f_0.3,-47.2260,-1.6000,10.8836,43.0260,0,,
16.5000,1.9017,f_0.4,-76.2319,-1.6000,8.5435,72.0319,0,,
16.5000,1.9870,f_0.5,-94.5331,-1.6000,1.1836,90.3331,0,,
16.6000,1.4415,f_0.0,8.8514,-1.6000,7.2305,-13.0514,0,0.5000,8.7000
16.6000,2.5528,f_0.1,-3.8658,-1.6000,6.1792,-0.3342,0,13.8000,9.7000
16.6000,-1.1443,f_0.2,-22.6556,-1.6000,8.0090,18.4556,1,16.6000,13.6000
16.6000,-0.9505,f_0.3,-46.1471,-1.6000,10.7885,41.9471,0,,
16.6000,2.5236,f_0.4,-75.3524,-1.6000,8.7959,71.1524,0,,
16.6000,2.4810,f_0.5,-94.3900,-1.6000,1.4317,90.1900,0,,
16.7000,2.4516,f_0.0,9.5989,-1.6000,7.4756,-13.7989,0,0.5000,8.7000
16.7000,2.1479,f_0.1,-3.2264,-1.6000,6.3940,-0.9736,0,13.8000,9.7000
16.7000,1.6303,f_0.2,-21.8384,-1.6000,8.1721,17.6384,1,16.6000,13.6000
16.7000,-2.6509,f_0.3,-45.0948,-1.6000,10.5234,40.8948,0,,
16.7000,1.8246,f_0.4,-74.4545,-1.6000,8.9783,70.2545,0,,
16.7000,2.1205,f_0.5,-94.2256,-1.6000,1.6438,90.0256,0,,
16.8000,1.8609,f_0.0,10.3651,-1.6000,7.6617,-14.5651,0,0.5000,8.7000
16.8000,1.9801,f_0.1,-2.5672,-1.6000,6.5920,-1.6328,0,13.8000,9.7000
16.8000,-0.1334,f_0.2,-21.0225,-1.6000,8.1587,16.8225,1,16.6000,13.6000
16.8000,0.1077,f_0.3,-44.0414,-1.6000,10.5342,39.8414,0,,
16.8000,1.7685,f_0.4,-73.5390,-1.6000,9.1552,69.3390,0,,
16.8000,2.1206,f_0.5,-94.0400,-1.6000,1.8558,89.8400,0,,
16.9000,2.3020,f_0.0,11.1543,-1.6000,7.8919,-15.3543,0,0.5000,8.7000
16.9000,1.7586,f_0.1,-1.8905,-1.6000,6.7679,-2.3095,0,13.8000,9.7000
16.9000,-0.1269,f_0.2,-20.2079,-1.6000,8.1460,16.0079,1,16.6000,13.6000
16.9000,0.3219,f_0.3,-42.9847,-1.6000,10.5664,38.7847,0,,
16.9000,2.3379,f_0.4,-72.6001,-1.6000,9.3890,68.4001,0,,
16.9000,2.0759,f_0.5,-93.8337,-1.6000,2.0634,89.6337,0,,
17.0000,2.0984,f_0.0,11.9645,-1.6000,8.1018,-16.1645,0,0.5000,8.7000
17.0000,1.7687,f_0.1,-1.1960,-1.6000,6.9447,-3.0040,0,13.8000,9.7000
17.0000,0.8403,f_0.2,-19.3849,-1.6000,8.2301,15.1849,1,16.6000,13.6000
17.0000,-0.9944,f_0.3,-41.9380,-1.6000,10.4670,37.7380,0,,
17.0000,1.3705,f_0.4,-71.6475,-1.6000,9.5260,67.4475,0,,
17.0000,2.0152,f_0.5,-93.6072,-1.6000,2.2649,89.4072,0,,
17.1000,1.4363,f_0.0,12.7890,-1.6000,8.2454,-16.9890,0,0.5000,8.7000
17.1000,1.6079,f_0.1,-0.4854,-1.6000,7.1055,-3.7146,0,13.8000,9.7000
17.1000,0.7707,f_0.2,-18.5542,-1.6000,8.3071,14.3542,1,16.6000,13.6000
17.1000,-0.8139,f_0.3,-40.8995,-1.6000,10.3856,36.6995,0,,
17.1000,2.3062,f_0.4,-70.6718,-1.6000,9.7566,66.4718,0,,
17.1000,2.3888,f_0.5,-93.3568,-1.6000,2.5038,89.1568,0,,
17.2000,1.7644,f_0.0,13.6312,-1.6000,8.4218,-17.8312,0,0.5000,8.7000
17.2000,2.0180,f_0.1,0.2453,-1.6000,7.3073,-4.4453,0,13.8000,9.7000
17.2000,0.8787,f_0.2,-17.7147,-1.6000,8.3950,13.5147,1,16.6000,13.6000
17.2000,0.4347,f_0.3,-39.8566,-1.6000,10.4290,35.6566,0,,
17.2000,1.8821,f_0.4,-69.6774,-1.6000,9.9448,65.4774,0,,
17.2000,2.5741,f_0.5,-93.0807,-1.6000,2.7612,88.8807,0,,
17.3000,1.4750,f_0.0,14.4881,-1.6000,8.5693,-18.6881,0,0.5000,8.7000
17.3000,0.7576,f_0.1,0.9836,-1.6000,7.3831,-5.1836,0,13.8000,9.7000
17.3000,-0.3046,f_0.2,-16.8782,-1.6000,8.3645,12.6782,1,16.6000,13.6000
17.3000,-0.7584,f_0.3,-38.8212,-1.6000,10.3532,34.6212,0,,
17.3000,1.8134,f_0.4,-68.6647,-1.6000,10.1262,64.4647,0,,
17.3000,2.3007,f_0.5,-92.7815,-1.6000,2.9913,88.5815,0,,
17.4000,1.4858,f_0.0,15.3599,-1.6000,8.7179,-19.5599,0,0.5000,8.7000
17.4000,2.0385,f_0.1,1.7423,-1.6000,7.5869,-5.9423,0,13.8000,9.7000
17.4000,1.0865,f_0.2,-16.0309,-1.6000,8.4732,11.8309,1,16.6000,13.6000
17.4000,0.1010,f_0.3,-37.7849,-1.6000,10.3633,33.5849,0,,
17.4000,2.2189,f_0.4,-67.6299,-1.6000,10.3481,63.4299,0,,
17.4000,1.9655,f_0.5,-92.4628,-1.6000,3.1879,88.2628,0,,
17.5000,1.5548,f_0.0,16.2473,-1.6000,8.8734,-20.4473,0,0.5000,8.7000
17.5000,0.8798,f_0.1,2.5098,-1.6000,7.6749,-6.7098,0,13.8000,9.7000
17.5000,0.5649,f_0.2,-15.1780,-1.6000,8.5297,10.9780,1,16.6000,13.6000
17.5000,-0.9077,f_0.3,-36.7577,-1.6000,10.2725,32.5577,0,,
17.5000,1.8929,f_0.4,-66.5762,-1.6000,10.5374,62.3762,0,,
17.5000,1.9917,f_0.5,-92.1240,-1.6000,3.3870,87.9240,0,,
17.6000,2.4043,f_0.0,17.1587,-1.6000,9.1138,-21.3587,0,0.5000,8.7000
17.6000,1.3471,f_0.1,3.2908,-1.6000,7.8096,-7.4908,0,13.8000,9.7000
17.6000,-0.0438,f_0.2,-14.3254,-1.6000,8.5253,10.1254,1,16.6000,13.6000
17.6000,-0.0861,f_0.3,-35.7313,-1.6000,10.2639,31.5313,0,,
17.6000,1.4473,f_0.4,-65.5080,-1.6000,10.6821,61.3080,0,,
17.6000,1.4688,f_0.5,-91.7707,-1.6000,3.5339,87.5707,0,,
17.7000,2.1552,f_0.0,18.0916,-1.6000,9.3293,-22.2916,0,0.5000,8.7000
17.7000,1.9424,f_0.1,4.0912,-1.6000,8.0039,-8.2912,0,13.8000,9.7000
17.7000,1.0557,f_0.2,-13.4623,-1.6000,8.6309,9.2623,1,16.6000,13.6000
17.7000,0.0376,f_0.3,-34.7045,-1.6000,10.2677,30.5045,0,,
17.7000,1.5323,f_0.4,-64.4245,-1.6000,10.8353,60.2245,0,,
17.7000,1.5028,f_0.5,-91.4022,-1.6000,3.6842,87.2022,0,,
17.8000,2.0321,f_0.0,19.0448,-1.6000,9.5326,-23.2448,0,0.5000,8.7000
17.8000,2.4951,f_0.1,4.9165,-1.6000,8.2534,-9.1165,0,13.8000,9.7000
17.8000,0.1370,f_0.2,-12.5979,-1.6000,8.6446,8.3979,1,16.6000,13.6000
17.8000,-0.2895,f_0.3,-33.6806,-1.6000,10.2387,29.4806,0,,
17.8000,1.4470,f_0.4,-63.3264,-1.6000,10.9800,59.1264,0,,
17.8000,1.9442,f_0.5,-91.0144,-1.6000,3.8786,86.8144,0,,
17.9000,1.7745,f_0.0,20.0158,-1.6000,9.7100,-24.2158,0,0.5000,8.7000
17.9000,2.3513,f_0.1,5.7654,-1.6000,8.4885,-9.9654,0,13.8000,9.7000
17.9000,0.9609,f_0.2,-11.7238,-1.6000,8.7407,7.5238,1,16.6000,13.6000
17.9000,-1.0442,f_0.3,-32.6672,-1.6000,10.1343,28.4672,0,,
17.9000,2.1689,f_0.4,-62.2068,-1.6000,11.1969,58.0068,0,,
17.9000,1.7644,f_0.5,-90.6089,-1.6000,4.0551,86.4089,0,,
18.0000,2.5556,f_0.0,21.0124,-1.6000,9.9656,-25.2124,0,0.5000,8.7000
18.0000,1.3854,f_0.1,6.6281,-1.6000,8.6270,-10.8281,0,13.8000,9.7000
18.0000,2.2585,f_0.2,-10.8272,-1.6000,8.9665,6.6272,1,16.6000,13.6000
18.0000,0.3032,f_0.3,-31.6507,-1.6000,10.1646,27.4507,0,,
18.0000,2.4349,f_0.4,-61.0627,-1.6000,11.4404,56.8627,0,,
18.0000,2.0257,f_0.5,-90.1831,-1.6000,4.2576,85.9831,0,,
18.1000,1.6067,f_0.0,22.0250,-1.6000,10.1262,-26.2250,0,0.5000,8.7000
18.1000,1.4969,f_0.1,7.5057,-1.6000,8.7767,-11.7057,0,13.8000,9.7000
18.1000,0.7739,f_0.2,-9.9228,-1.6000,9.0439,5.7228,1,16.6000,13.6000
18.1000,1.5817,f_0.3,-30.6184,-1.6000,10.3228,26.4184,0,,
18.1000,2.0461,f_0.4,-59.8982,-1.6000,11.6450,55.6982,0,,
18.1000,1.5926,f_0.5,-89.7414,-1.6000,4.4169,85.5414,0,,
18.2000,1.7642,f_0.0,23.0553,-1.6000,10.3027,-27.2553,0,0.5000,8.7000
18.2000,2.1230,f_0.1,8.4046,-1.6000,8.9890,-12.6046,0,13.8000,9.7000
18.2000,0.6814,f_0.2,-9.0116,-1.6000,9.1121,4.8116,1,16.6000,13.6000
18.2000,-0.6598,f_0.3,-29.5928,-1.6000,10.2568,25.3928,0,,
18.2000,2.1848,f_0.4,-58.7119,-1.6000,11.8635,54.5119,0,,
18.2000,2.0371,f_0.5,-89.2794,-1.6000,4.6206,85.0794,0,,
18.3000,1.6131,f_0.0,24.1017,-1.6000,10.4640,-28.3017,0,0.5000,8.7000
18.3000,1.9575,f_0.1,9.3231,-1.6000,9.1848,-13.5231,0,13.8000,9.7000
18.3000,1.5542,f_0.2,-8.0848,-1.6000,9.2675,3.8848,1,16.6000,13.6000
